field_1,address,checkins,group_id,lat,lng,place_id,title,labels,id,stats,main_categorie
3075,Караванная ул. 12,116,,30.342162,59.936251,11327,Родина,25,4c543b22728920a1d7686782,"{'tipCount': 148, 'usersCount': 12582, 'checkinsCount': 25246}",Arts & Entertainment
5921,"пр. Испытателей, 37",150,,30.264538,60.007092,7027242,XXXX на Комендантском,39,5123af24e4b02b2ac168665f,"{'tipCount': 0, 'usersCount': 7, 'checkinsCount': 9}",Arts & Entertainment
161,улица Писарева 20,825,,30.286763,59.925182,5516774,Концертный зал Мариинского театра,42,4c179f11368220a1aba33657,"{'tipCount': 209, 'usersCount': 12834, 'checkinsCount': 28444}",Arts & Entertainment
163,улица Декабристов 37,276,,30.289413,59.925236,10421617,Концертный зал Мариинского театра. ул. Декабристов,42,4c179f11368220a1aba33657,"{'tipCount': 209, 'usersCount': 12834, 'checkinsCount': 28444}",Arts & Entertainment
166,улица Декабристов 37,37,,30.289413,59.925236,8343892,"Государственный Академический Мариинский театр, Концертный зал",42,4c179f11368220a1aba33657,"{'tipCount': 209, 'usersCount': 12834, 'checkinsCount': 28444}",Arts & Entertainment
293,"улица Декабристов, 34",1742,,30.293805,59.925678,7365774,"Мариинский Театр, Новая Сцена",42,4fe1f329e4b0f778920c0c1c,"{'tipCount': 520, 'usersCount': 29533, 'checkinsCount': 72526}",Arts & Entertainment
295,улица Декабристов 34,981,,30.293805,59.925678,13196810,Мариинский–2 (Новая сцена),42,4fe1f329e4b0f778920c0c1c,"{'tipCount': 520, 'usersCount': 29533, 'checkinsCount': 72526}",Arts & Entertainment
299,"Театральная площадь, 1",488,,30.29624,59.925728,15698944,Мариинский театр.,42,4bbf4b39b083a5939c23a3e9,"{'tipCount': 496, 'usersCount': 34694, 'checkinsCount': 71445}",Arts & Entertainment
303,"Театральная пл., 1",950,,30.29624,59.925728,13746826,"Мариинский театр, г. Санкт-Петербург",42,4bbf4b39b083a5939c23a3e9,"{'tipCount': 496, 'usersCount': 34694, 'checkinsCount': 71445}",Arts & Entertainment
483,Театральная площадь 3,12,,30.297596,59.925863,17030922,Мариинский театр-2,42,4bbf4b39b083a5939c23a3e9,"{'tipCount': 496, 'usersCount': 34694, 'checkinsCount': 71445}",Arts & Entertainment
537,"Биржевая линия, 12",22,85391537,30.296015,59.943643,10748573,"Кулуар ""Реставрация нравов""",43,54bcd283498ec3ed3dbd731e,"{'tipCount': 14, 'usersCount': 80, 'checkinsCount': 287}",Arts & Entertainment
3008,Невский проспект 62,42,,30.339808,59.933983,16862419,Арт банк,45,57d5913d498ed67afb0e528d,"{'tipCount': 0, 'usersCount': 2, 'checkinsCount': 2}",Arts & Entertainment
3015,Nevskiy prospekt 60,191,,30.33917,59.93406,9056690,Кинотеатр «Аврора» ?,45,4becd9e3d5510f479720cd6c,"{'tipCount': 262, 'usersCount': 17119, 'checkinsCount': 35194}",Arts & Entertainment
3024,Невский пр. 60,117,,30.33917,59.93406,11296,Аврора,45,4becd9e3d5510f479720cd6c,"{'tipCount': 262, 'usersCount': 17119, 'checkinsCount': 35194}",Arts & Entertainment
3048,"Наб.Р. Фонтанки, 21",682,,30.342997,59.934867,14364090,Музей Фаберже,45,528b1a9611d20cbd10276bb2,"{'tipCount': 200, 'usersCount': 10173, 'checkinsCount': 13219}",Arts & Entertainment
3056,"Набережная реки Фонтанки, дом 21",391,,30.342997,59.934867,7182755,Шуваловский Дворец/Музей Фаберже,45,528b1a9611d20cbd10276bb2,"{'tipCount': 200, 'usersCount': 10173, 'checkinsCount': 13219}",Arts & Entertainment
3059,Фонтанки реки набережная 21,347,,30.342997,59.934867,10613246,Faberge museum,45,528b1a9611d20cbd10276bb2,"{'tipCount': 200, 'usersCount': 10173, 'checkinsCount': 13219}",Arts & Entertainment
3074,"Караванная ул.12, Родина",72,49962528,30.342162,59.936251,4739053,Киноцентр Родина,45,4c543b22728920a1d7686782,"{'tipCount': 148, 'usersCount': 12582, 'checkinsCount': 25246}",Arts & Entertainment
3076,улица Караванная 12,32,,30.342162,59.936251,12557485,Кинотеатр Родина,45,4c543b22728920a1d7686782,"{'tipCount': 148, 'usersCount': 12582, 'checkinsCount': 25246}",Arts & Entertainment
3085,Белинского площадь 1,63,,30.341856,59.938049,16111970,Свиное рыло галерея,45,56d46b0bcd10a993884bc2bf,"{'tipCount': 16, 'usersCount': 434, 'checkinsCount': 591}",Arts & Entertainment
3092,"Набережная реки фонтанки, д. 5",46,,30.342458,59.937675,18052550,Галерея Свиное Рыло,45,56d46b0bcd10a993884bc2bf,"{'tipCount': 16, 'usersCount': 434, 'checkinsCount': 591}",Arts & Entertainment
3338,улица Рубинштейна 18,103,,30.345054,59.930354,8322204,Театр европы,45,4cb9bfc0c7228cfa0dff11ce,"{'tipCount': 149, 'usersCount': 8432, 'checkinsCount': 14532}",Arts & Entertainment
3341,улица Рубинштейна 18,116,,30.345054,59.930354,13037318,Малый Драматический Театр - Театр Европы,45,4cb9bfc0c7228cfa0dff11ce,"{'tipCount': 149, 'usersCount': 8432, 'checkinsCount': 14532}",Arts & Entertainment
3363,Владимирский проспект 12,194,,30.348225,59.930056,10791174,Санкт-Петербург театр им.Ленсовета,45,4cab3d1bd971b1f7572829e1,"{'tipCount': 231, 'usersCount': 12950, 'checkinsCount': 23337}",Arts & Entertainment
3364,ул. Рубенштейна 5,69,,30.345171,59.93167,9020316,48 стульев Jazz bar,45,4e6f9cc1d1647b113807c8cf,"{'tipCount': 300, 'usersCount': 8086, 'checkinsCount': 16617}",Arts & Entertainment
3826,улица Маяковского 15,16,,30.355556,59.937914,8879500,Веломастерская театра балета Якобсона,45,4ec566f8f5b9b31840162163,"{'tipCount': 5, 'usersCount': 222, 'checkinsCount': 1492}",Arts & Entertainment
3828,улица Маяковского 15,14,,30.355556,59.937914,7245988,Театр балета Якобсона,45,4ec566f8f5b9b31840162163,"{'tipCount': 5, 'usersCount': 222, 'checkinsCount': 1492}",Arts & Entertainment
3987,Лиговский просп. 53,106,,30.359338,59.929136,237,Fish Fabrique,45,4bbf61a2006dc9b6817bfc3f,"{'tipCount': 95, 'usersCount': 5911, 'checkinsCount': 13253}",Arts & Entertainment
4020,Невский проспект 108,16,,30.357496,59.931774,7334629,Кинотеатр нева,45,4c57d32912f0d13ad5ff07ad,"{'tipCount': 96, 'usersCount': 6252, 'checkinsCount': 10432}",Arts & Entertainment
4039,Невский проспект 100,132,,30.355619,59.932008,7993094,Концертный зал Колизей,45,50955c71e4b0f17ed57ba62a,"{'tipCount': 43, 'usersCount': 4804, 'checkinsCount': 7406}",Arts & Entertainment
4043,Невский пр. 108,56,,30.357496,59.931774,11323,Нева,45,4c57d32912f0d13ad5ff07ad,"{'tipCount': 96, 'usersCount': 6252, 'checkinsCount': 10432}",Arts & Entertainment
4044,Невский пр. 100,271,,30.355619,59.932008,11308,Колизей,45,50955c71e4b0f17ed57ba62a,"{'tipCount': 43, 'usersCount': 4804, 'checkinsCount': 7406}",Arts & Entertainment
4380,Невский 130,32,,30.366856,59.930516,8250182,Невский 130,45,54c14585498e7f0ab696db90,"{'tipCount': 0, 'usersCount': 8, 'checkinsCount': 16}",Arts & Entertainment
4381,Лиговский проспект 8,91,,30.363973,59.93442,6000503,БКЗ,45,4bffe41492a6c928ab3d43e2,"{'tipCount': 191, 'usersCount': 25989, 'checkinsCount': 44052}",Arts & Entertainment
4390,Лиговский проспект 21Б,1143,,30.363173,59.935187,7199889,"БКЗ ""Октябрьский""",45,4bffe41492a6c928ab3d43e2,"{'tipCount': 191, 'usersCount': 25989, 'checkinsCount': 44052}",Arts & Entertainment
4393,Лиговский проспект 6,1031,,30.365087,59.935665,13686623,"БКЗ ""Октябрьский"", Лиговский пр., 6",45,4bffe41492a6c928ab3d43e2,"{'tipCount': 191, 'usersCount': 25989, 'checkinsCount': 44052}",Arts & Entertainment
1117,"Каменноостровский проспект, 42",1023,,30.309903,59.96689,7192798,ДК им Ленсовета,54,4bc203f14cdfc9b6e35e9521,"{'tipCount': 227, 'usersCount': 20789, 'checkinsCount': 34641}",Arts & Entertainment
1123,Каменноостровский проспект 42,186,,30.309903,59.96689,10865528,ДК им.Ленсовета,54,4bc203f14cdfc9b6e35e9521,"{'tipCount': 227, 'usersCount': 20789, 'checkinsCount': 34641}",Arts & Entertainment
4583,ул. Купчинская 1К5,13,,30.379298,59.845397,11297,Детский кинотеатр Чайка,57,4f536506e4b03be363f23fe5,"{'tipCount': 16, 'usersCount': 569, 'checkinsCount': 1384}",Arts & Entertainment
5907,13-я линия 70,229,,30.264745,59.945878,10913233,Территория искусств АРТМУЗА,61,4ea1321a0aaf711180114650,"{'tipCount': 51, 'usersCount': 3142, 'checkinsCount': 6310}",Arts & Entertainment
1309,Приморский проспект 147,102,,30.206435,59.984238,6844637,Питерленд,67,58cc0409ce66aa4acc9184ab,"{'tipCount': 0, 'usersCount': 5, 'checkinsCount': 6}",Arts & Entertainment
4844,Гражданский проспект 41Б,29,,30.398567,60.012246,13397198,Кинотеатр формула кино,72,4f023fa66d86546a3628bc45,"{'tipCount': 140, 'usersCount': 10140, 'checkinsCount': 26470}",Arts & Entertainment
25,ул. Байконурская 14,130,,30.272497,60.002288,11301,КАРО Фильм - Континент на Байконурской,84,4c5c4b2a6ebe2d7fb4a5cf2e,"{'tipCount': 68, 'usersCount': 8358, 'checkinsCount': 18695}",Arts & Entertainment
1785,улица Бронницкая 24,631,,30.3238,59.913992,5631314,Клуб Космонавт,90,4c7e6ffcb33a224b4de3da81,"{'tipCount': 252, 'usersCount': 25401, 'checkinsCount': 49121}",Arts & Entertainment
1787,"Бронницкая ул., 24",874,18794783,30.3238,59.913992,13463192,Клуб Космонавт,90,4c7e6ffcb33a224b4de3da81,"{'tipCount': 252, 'usersCount': 25401, 'checkinsCount': 49121}",Arts & Entertainment
3151,Соляной пер.,53,,30.341308,59.944558,15369649,«Аллея парящих зонтиков»,97,57527cb1498e368995cfd513,"{'tipCount': 12, 'usersCount': 1631, 'checkinsCount': 1947}",Arts & Entertainment
3549,Литейный просп. 14,141,,30.349142,59.94495,6761,Олимпия,97,5495b5aa498e4f438d5d8ca9,"{'tipCount': 9, 'usersCount': 1101, 'checkinsCount': 2634}",Arts & Entertainment
4151,"ул. Восстания, 46/19",169,,30.360478,59.943431,9829134,"Таврический сад, Спб",97,4f08063ee4b0cc066bcba265,"{'tipCount': 7, 'usersCount': 308, 'checkinsCount': 525}",Arts & Entertainment
4180,"Воскресенская набережная, д.14",94,71864626,30.362545,59.949456,8602619,Музей кофе / Coffee Museum,97,4deb642752b11677f05428fa,"{'tipCount': 103, 'usersCount': 2240, 'checkinsCount': 3250}",Arts & Entertainment
4418,улица Фурштатская 44,12,,30.362329,59.945373,10461050,Чаплин клуб,97,4ddce869fa766a6d79464368,"{'tipCount': 13, 'usersCount': 816, 'checkinsCount': 2275}",Arts & Entertainment
5396,Пятилеток проспект 1,1440,,30.46789,59.921534,9884468,Ледовый дворец Санкт-Петербург,105,4c88f88910523704c3b7c4f1,"{'tipCount': 209, 'usersCount': 54408, 'checkinsCount': 144977}",Arts & Entertainment
5398,Пятилеток проспект 1,510,,30.46789,59.921534,14212600,Ледовый дворец С-Петербург,105,4c88f88910523704c3b7c4f1,"{'tipCount': 209, 'usersCount': 54408, 'checkinsCount': 144977}",Arts & Entertainment
5400,"Пятилеток проспект, д. 1, Ледовый Дворец",589,61023043,30.46789,59.921534,6896529,Ледовый дворец † New Arena,105,4c88f88910523704c3b7c4f1,"{'tipCount': 209, 'usersCount': 54408, 'checkinsCount': 144977}",Arts & Entertainment
5402,Пятилеток проспект 1,44,,30.46789,59.921534,14341354,Ледовый дорец??,105,4c88f88910523704c3b7c4f1,"{'tipCount': 209, 'usersCount': 54408, 'checkinsCount': 144977}",Arts & Entertainment
5526,пр. Большевиков 18К2,213,,30.48353,59.908737,11304,КАРО Фильм на Дыбенко,112,4d4d9781b1fa236a283d9029,"{'tipCount': 89, 'usersCount': 7600, 'checkinsCount': 17965}",Arts & Entertainment
5455,Индустриальный пр. 24,167,,30.473981,59.946175,11295,Mori Cinema,118,4c5e8caa2815c92899efb767,"{'tipCount': 107, 'usersCount': 9748, 'checkinsCount': 30241}",Arts & Entertainment
1624,Александровский парк 4/3,440,,30.314619,59.955872,6459971,Великан парк,120,52049481498e20b05b1daba8,"{'tipCount': 439, 'usersCount': 24815, 'checkinsCount': 78503}",Arts & Entertainment
2117,"ул. Куйбышева, д. 2-4",125,,30.325067,59.954588,6954661,Музей Политической Истории России,120,4d5a26a5f8ff236ac604d34a,"{'tipCount': 104, 'usersCount': 4048, 'checkinsCount': 6161}",Arts & Entertainment
1365,Московский проспект 107,93,,30.31877,59.890564,7606677,Площадка Скороход,123,509e78aae4b064bf6c9a31c6,"{'tipCount': 36, 'usersCount': 4017, 'checkinsCount': 6419}",Arts & Entertainment
3567,улица Комиссара Смирнова 15,907,,30.348324,59.96303,5859774,ДК Выборгский,127,4c0cdf86b1b676b01ea4df86,"{'tipCount': 258, 'usersCount': 17479, 'checkinsCount': 30824}",Arts & Entertainment
3568,ул.Комиссара Смирнова 15,314,,30.348324,59.96303,14442005,"ДК ""Выборгский""",127,4c0cdf86b1b676b01ea4df86,"{'tipCount': 258, 'usersCount': 17479, 'checkinsCount': 30824}",Arts & Entertainment
3572,улица Комиссара Смирнова 15,11,,30.348324,59.96303,18867898,Дк выборгский санкт-петербург,127,4c0cdf86b1b676b01ea4df86,"{'tipCount': 258, 'usersCount': 17479, 'checkinsCount': 30824}",Arts & Entertainment
575,Большой проспект П.С 35,210,,30.301971,59.959287,11319,Мираж Синема,132,4bb8e0671261d13a110ce998,"{'tipCount': 302, 'usersCount': 27154, 'checkinsCount': 98819}",Arts & Entertainment
1137,Большой ПС проспект 75,23,,30.313002,59.965993,12290506,Русская антреприза им. А. Миронова,132,4e722dc1b99345fbe8640631,"{'tipCount': 73, 'usersCount': 3363, 'checkinsCount': 4499}",Arts & Entertainment
1625,"Александровский парк, 4/3, Великан Парк",37,26790322,30.314619,59.955872,8238112,Кинотеатр Великан Парк,132,52049481498e20b05b1daba8,"{'tipCount': 439, 'usersCount': 24815, 'checkinsCount': 78503}",Arts & Entertainment
1656,улица Льва Толстого д.9,112,,30.31567,59.965124,10292721,Лицедеи,132,4cf53d767e0da1cd565ea697,"{'tipCount': 22, 'usersCount': 2077, 'checkinsCount': 3385}",Arts & Entertainment
1657,улица Льва Толстого 9,105,,30.31567,59.965124,6924896,ЛабиринтУм,132,4d286a4c6e27a1431eaf1924,"{'tipCount': 52, 'usersCount': 2783, 'checkinsCount': 3737}",Arts & Entertainment
2992,Фонтанки реки набережная 52,19,,30.341048,59.930201,6050771,Толстовский дом,136,4f646278e4b04b24438556e1,"{'tipCount': 11, 'usersCount': 678, 'checkinsCount': 962}",Arts & Entertainment
3342,Владимирский проспект 13,550,,30.347291,59.929777,6665622,театр имени Ленсовета,136,4cab3d1bd971b1f7572829e1,"{'tipCount': 231, 'usersCount': 12950, 'checkinsCount': 23337}",Arts & Entertainment
